,age,job,marital,education,default,balance,ratio_bal_ln,ratio_ln_inc,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
1589,71,retired,married,tertiary,no,3561,0.009890758107755665,0.20984665313780038,no,no,telephone,15,mar,577,7,-1,0,,yes
1590,38,management,married,,no,76,-0.6160416414764003,2.412783790140319,no,no,cellular,16,mar,261,1,-1,0,,yes
1591,35,unemployed,single,secondary,no,295,0.18436267672272189,0.851000443195969,no,no,,17,mar,473,1,-1,0,,yes
1592,22,self-employed,single,tertiary,no,780,-0.05895571999316333,2.270683048556659,no,no,cellular,17,mar,272,3,-1,0,,yes
1593,35,admin.,married,secondary,no,304,0.8814468951522332,2.991295074381571,no,no,cellular,18,mar,237,1,-1,0,,yes
1594,25,blue-collar,single,secondary,no,303,-0.7940276846590508,0.3628349681589929,no,no,cellular,18,mar,265,1,-1,0,,yes
1595,52,technician,single,secondary,no,436,-0.8266011405475127,1.2767039282010038,no,yes,,22,mar,95,1,-1,0,,yes
1596,22,technician,single,secondary,no,283,-0.5633786085217516,1.3676686170549717,yes,no,cellular,22,mar,254,2,-1,0,,yes
1597,35,management,single,tertiary,no,5958,0.8995898734290825,0.6982484324037174,yes,no,cellular,22,mar,215,1,-1,0,,yes
1598,29,self-employed,single,tertiary,no,655,0.31652193418832864,1.5013248015618699,no,no,cellular,23,mar,273,1,-1,0,,yes
1599,28,management,single,tertiary,no,866,1.0178252344397902,-0.2496198228189766,no,no,cellular,23,mar,191,2,-1,0,,yes
1600,37,services,married,secondary,no,2678,0.7899071333239522,1.407994769048519,no,no,cellular,25,mar,156,1,-1,0,,yes
1601,33,management,single,tertiary,no,4176,-0.5856418539559284,0.982006544311729,no,no,cellular,26,mar,288,3,-1,0,,yes
1602,39,technician,single,tertiary,no,393,0.5349294900337018,1.6112661914564739,no,no,cellular,26,mar,281,1,-1,0,,yes
1603,56,housemaid,single,tertiary,no,1947,0.4126193089292178,1.5460733117960177,no,no,,30,mar,110,1,-1,0,,yes
1604,33,admin.,single,tertiary,no,7608,1.3520078365823585,1.9917323777362084,no,no,cellular,30,mar,238,4,-1,0,,yes
1605,44,admin.,divorced,tertiary,no,558,0.18682499938866093,2.7552195905711327,yes,no,cellular,31,mar,262,2,-1,0,,yes
1606,74,retired,married,secondary,no,935,0.5932079207720549,2.248918241847448,no,no,cellular,5,may,226,1,99,2,failure,yes
1607,37,management,married,tertiary,no,2283,1.0912626412005992,0.8555790393315379,no,no,cellular,6,may,243,2,98,2,failure,yes
1608,31,blue-collar,married,secondary,no,136,-0.9649505301416347,1.5095785946937998,no,no,cellular,12,may,228,2,267,1,failure,yes
1609,37,management,married,tertiary,no,393,-0.15649916039736744,-0.5945801974064384,yes,no,cellular,14,may,567,3,275,4,failure,yes
1610,64,retired,married,secondary,no,1612,0.9574942803830668,2.339482349424576,no,no,cellular,18,may,336,1,89,5,failure,yes
1611,41,admin.,married,tertiary,no,1,-0.20534602395064416,0.9772801735834864,yes,no,telephone,18,may,327,2,361,3,failure,yes
1612,58,retired,married,secondary,no,1230,0.14959189099033932,1.0407805204950473,no,no,cellular,20,may,420,1,87,1,failure,yes
1613,46,self-employed,married,secondary,no,706,-1.9387974293197638,1.4307840452854408,no,no,cellular,21,may,588,1,386,3,failure,yes
1614,51,management,married,tertiary,no,2635,-0.8449020261688609,2.1924589953722453,no,no,cellular,21,may,407,3,74,5,failure,yes
1615,71,retired,married,primary,no,3230,0.19378383171457214,0.9049995998173098,no,no,cellular,24,may,341,2,133,3,failure,yes
1616,52,admin.,single,secondary,no,726,-0.2816248604053623,1.3340818338121534,yes,no,cellular,24,may,699,1,378,9,failure,yes
1617,27,technician,single,tertiary,no,2781,-0.3415810531480836,-0.7123037181035285,yes,no,cellular,24,may,168,1,389,1,failure,yes
1618,28,student,single,secondary,no,1925,-0.7670919099805154,-0.20608363016478914,no,no,cellular,25,may,252,1,88,4,failure,yes
1619,59,management,married,primary,no,1727,-0.35992027221766654,0.4061827188065595,no,no,telephone,25,may,500,4,358,2,failure,yes
1620,31,technician,single,secondary,no,846,-0.6244771590456708,-1.837410089575437,no,no,cellular,26,may,405,3,205,2,failure,yes
1621,47,services,divorced,,no,973,-0.7147801721463782,-0.24276390051784896,no,no,cellular,27,may,489,1,479,1,failure,yes
1622,28,services,single,tertiary,no,128,-1.1677157295086618,0.5565347293845693,no,no,cellular,27,may,460,1,414,1,failure,yes
1623,23,student,single,secondary,no,922,0.3444809880676869,0.6555846731145281,no,no,cellular,28,may,538,2,184,9,failure,yes
1624,29,student,single,,no,2929,1.7315461262874043,1.2135573117608658,no,no,cellular,5,may,232,1,89,4,other,yes
1625,37,technician,married,tertiary,no,88,0.21860468323224155,2.4564470435348866,no,no,cellular,6,may,195,1,90,3,other,yes
1626,53,blue-collar,single,secondary,no,1004,-0.008246793806719444,1.5570185310986067,no,no,cellular,13,may,393,1,84,1,other,yes
1627,37,admin.,married,tertiary,no,29,0.05875794613472156,1.9653527056156272,no,no,cellular,14,may,404,2,183,2,other,yes
1628,56,blue-collar,married,secondary,no,448,-1.112439577032063,1.1355926267025036,yes,yes,cellular,17,may,556,1,181,2,other,yes
1629,27,student,single,tertiary,no,39,0.012572465965829088,2.238705960860731,no,no,cellular,17,may,379,1,258,10,other,yes
1630,29,admin.,single,secondary,no,1070,-0.8503031005108692,0.8562612756028871,yes,no,,19,may,30,1,357,1,other,yes
1631,37,management,married,tertiary,no,3236,-0.016438916999117814,1.0332951487113209,no,no,cellular,20,may,291,2,202,5,other,yes
1632,31,unemployed,single,secondary,no,2616,-0.6991648204498996,1.3539855775229688,no,no,cellular,21,may,374,1,185,2,other,yes
1633,25,student,single,secondary,no,3713,-1.00966306298159,0.9725447644693247,no,no,cellular,24,may,323,2,353,3,other,yes
1634,56,management,married,tertiary,no,12356,-0.6053843703489569,1.1928603825213338,yes,no,cellular,26,may,410,1,551,5,other,yes
1635,40,technician,married,secondary,no,2266,-0.05013062208242819,0.8871977181502,no,no,cellular,26,may,175,3,89,7,other,yes
1636,39,unemployed,divorced,secondary,no,265,0.6724396963620803,1.6780926348639706,yes,no,,27,may,93,1,555,2,other,yes
1637,26,student,single,secondary,no,4613,-0.7794341251052348,0.7925624194298754,no,no,cellular,28,may,663,3,196,2,other,yes
1638,45,admin.,married,secondary,no,205,-0.9406916832565914,-0.979083599974307,no,no,cellular,4,may,552,1,90,2,success,yes
1639,48,blue-collar,married,secondary,no,1730,-0.2861928656580355,-0.05879487552226759,yes,no,cellular,4,may,361,1,89,3,success,yes
1640,60,blue-collar,married,primary,no,5,0.07774177603287352,-0.666219217304491,no,no,cellular,4,may,494,1,95,2,success,yes
1641,29,housemaid,single,tertiary,no,19,-1.0570317625410817,-0.031595805075957606,no,no,cellular,4,may,268,1,88,4,success,yes
1642,77,retired,married,tertiary,no,7802,0.39458145686865154,0.6112942025411745,no,no,telephone,4,may,421,1,92,2,success,yes
1643,33,services,married,secondary,no,1697,-0.48468714071973595,0.17006339870142317,no,no,cellular,4,may,489,1,182,1,success,yes
1644,35,unemployed,single,tertiary,no,415,-1.1007075540621387,1.8650516011423712,no,no,cellular,4,may,164,2,89,2,success,yes
1645,64,management,married,,no,2352,-0.21616226551802964,2.1935425011079843,no,no,cellular,4,may,153,2,182,11,success,yes
1646,80,retired,married,primary,no,155,0.04665067865222916,0.20471093735165957,no,no,telephone,4,may,209,1,53,3,success,yes
1647,33,admin.,married,tertiary,no,79,1.1059647154699914,1.1124393714009098,yes,no,cellular,5,may,389,1,195,4,success,yes
1648,41,technician,single,tertiary,no,1646,-1.1036290371840884,0.7417313927028815,yes,no,cellular,5,may,258,1,90,7,success,yes
1649,46,blue-collar,married,secondary,no,640,-0.4695341652750339,1.9002154377059726,yes,no,cellular,6,may,246,1,55,5,success,yes
1650,67,retired,divorced,secondary,no,704,-0.833809209855289,0.87726091021655,no,no,cellular,6,may,613,1,87,3,success,yes
1651,36,admin.,single,tertiary,no,994,-0.29796234383615094,1.174124172582494,no,no,cellular,6,may,211,1,90,6,success,yes
1652,51,technician,married,tertiary,no,0,1.1166343329374588,0.5103731939335,no,no,cellular,7,may,662,2,66,2,success,yes
1653,35,management,married,tertiary,no,62,-0.2029996019376059,0.6691021744656619,no,no,cellular,7,may,226,2,88,4,success,yes
1654,53,management,married,tertiary,no,3634,0.8647247046859426,1.0197104162627455,no,no,cellular,7,may,211,4,88,8,success,yes
1655,46,management,married,tertiary,no,273,-0.05404218154891688,0.8417969803215976,yes,no,cellular,10,may,583,6,53,6,success,yes
1656,78,retired,divorced,secondary,no,3417,0.39487737351894026,0.853839649062115,no,no,cellular,12,may,309,1,181,1,success,yes
1657,42,management,married,tertiary,no,27696,-1.2731613572159106,0.7691503872057204,no,no,cellular,12,may,176,2,89,5,success,yes
1658,34,services,married,secondary,no,1076,0.26665146345791957,1.1330312904904951,no,no,cellular,12,may,152,1,182,6,success,yes
1659,34,technician,married,secondary,no,133,-0.0995254163030706,1.7742233015939255,no,no,cellular,12,may,171,2,181,3,success,yes
1660,66,management,married,secondary,no,587,-0.5879725143283538,1.2383355422203175,no,no,cellular,12,may,457,2,392,2,success,yes
1661,54,management,married,tertiary,no,1624,-1.0099528663685942,3.3299706237446958,no,no,cellular,12,may,166,3,182,10,success,yes
1662,33,services,married,secondary,no,386,1.1621162290884524,0.49557212294860564,no,no,cellular,12,may,317,1,181,5,success,yes
1663,19,student,single,primary,no,608,0.14148991104437214,0.798819243835593,no,no,cellular,12,may,236,1,180,2,success,yes
1664,24,technician,single,secondary,no,598,-1.0838725715648656,1.025944969344193,no,no,cellular,12,may,762,1,182,2,success,yes
1665,29,self-employed,single,tertiary,no,3290,-0.2995460760105277,0.27648832597733874,no,no,cellular,12,may,430,1,50,3,success,yes
1666,28,admin.,single,secondary,no,4745,-0.5935987098330026,0.372118599844811,no,no,telephone,12,may,360,1,181,5,success,yes
1667,31,management,single,tertiary,no,533,0.8989257003510028,0.8849792215539768,no,no,telephone,12,may,372,1,90,10,success,yes
1668,54,blue-collar,divorced,primary,no,4401,0.6062974865235553,-0.7152624700433321,no,no,telephone,13,may,414,1,183,2,success,yes
1669,54,,married,secondary,no,2206,-0.5756447836855502,-0.24281427850544823,no,no,cellular,13,may,260,1,91,4,success,yes
1670,77,retired,married,primary,no,3324,0.6408379533168869,0.2969307119318084,no,no,cellular,13,may,289,1,91,5,success,yes
1671,40,admin.,married,secondary,no,260,-0.8453093855825229,0.6853707641372813,yes,no,cellular,13,may,306,1,181,5,success,yes
1672,63,retired,divorced,tertiary,no,0,-0.10480212728743998,-0.2658720550563394,no,no,cellular,13,may,263,1,181,2,success,yes
1673,37,management,married,tertiary,no,2987,1.0157315010367758,1.4727844743920073,yes,no,cellular,13,may,216,1,87,10,success,yes
1674,48,blue-collar,married,secondary,no,1230,-0.42297715252702284,1.2154219126920907,yes,no,cellular,13,may,328,2,182,3,success,yes
1675,27,blue-collar,single,secondary,no,535,1.1690878360320864,1.0184630745711247,no,no,cellular,13,may,159,1,87,3,success,yes
1676,35,management,married,tertiary,no,8000,-0.4152297191687066,1.8793423957583468,no,no,cellular,13,may,331,1,90,3,success,yes
1677,68,retired,married,secondary,no,1146,-0.05721610620289369,2.737677275658746,no,no,cellular,13,may,356,1,71,5,success,yes
1678,37,technician,single,tertiary,no,197,0.18413179800458235,1.384246483456034,no,no,cellular,13,may,234,1,87,3,success,yes
1679,58,admin.,married,secondary,no,169,-0.7141527111648679,0.20614428611108992,no,no,cellular,13,may,336,3,87,5,success,yes
1680,34,admin.,married,secondary,no,920,-0.31338455002905785,0.15119724663649625,no,no,cellular,14,may,526,3,179,3,success,yes
1681,50,admin.,married,secondary,no,3608,-0.26495393856307575,2.603306063440373,yes,no,cellular,14,may,196,8,182,4,success,yes
1682,56,management,married,primary,no,870,-0.8260191678870894,0.7984396419066915,no,no,cellular,14,may,220,1,179,1,success,yes
1683,57,retired,married,primary,no,9367,0.8179835256767052,0.5997690791368238,no,no,cellular,14,may,700,4,92,7,success,yes
1684,29,unemployed,single,primary,no,1374,-0.8859498867037355,0.1410731467319587,no,no,cellular,14,may,1205,2,178,7,success,yes
1685,75,retired,married,tertiary,no,6027,0.3133801460995784,-0.7333041890097305,no,no,cellular,14,may,809,1,179,4,success,yes
1686,46,management,married,tertiary,no,349,0.1775453237043542,1.2102891042400667,no,no,cellular,14,may,466,4,88,3,success,yes
1687,72,retired,married,secondary,no,5715,0.25516022224226337,0.4151353891858863,no,no,cellular,17,may,1114,1,181,2,success,yes
1688,52,management,married,tertiary,no,583,0.2884284715176131,0.6294794009873291,no,no,cellular,17,may,376,1,181,3,success,yes
1689,38,management,married,tertiary,no,1276,-0.4738845221146246,0.9602806168454092,no,no,cellular,17,may,272,2,182,3,success,yes
1690,62,retired,married,secondary,no,3114,-0.03479923036636273,-0.5117435461693576,no,no,cellular,18,may,243,2,186,1,success,yes
1691,53,technician,married,secondary,no,195,1.008046495107508,-0.9295837833711519,yes,no,cellular,19,may,472,1,90,6,success,yes
1692,47,blue-collar,married,secondary,no,1568,-1.1690325334973464,0.4731727991330224,yes,no,cellular,21,may,226,3,91,8,success,yes
1693,47,admin.,married,secondary,no,368,-0.2349902805492463,2.1071519376112526,no,no,cellular,21,may,403,1,87,6,success,yes
1694,21,student,single,secondary,no,215,-0.8870919879435868,0.5632977976299907,no,no,cellular,24,may,382,1,89,7,success,yes
1695,33,services,single,secondary,no,152,-0.4829258823549826,2.631742309446568,yes,no,cellular,25,may,202,2,365,2,success,yes
1696,30,admin.,single,secondary,no,265,-1.4169953944828315,0.2351999625179938,yes,no,cellular,25,may,681,1,181,2,success,yes
1697,33,services,single,secondary,no,2881,0.6367290649244255,0.752872652679684,no,no,cellular,26,may,289,1,328,1,success,yes
1698,66,management,married,,no,2149,-0.9381578179049526,0.3891065444014107,yes,no,cellular,26,may,135,2,90,11,success,yes
1699,27,blue-collar,single,tertiary,no,567,-1.3810031236788778,1.170971662646739,no,no,cellular,26,may,523,3,182,3,success,yes
1700,67,retired,married,primary,no,1430,-0.29425414536623823,0.8657605438214306,no,no,telephone,26,may,283,2,135,5,success,yes
1701,46,housemaid,married,secondary,no,38,-1.296679285066289,0.29328317761805023,no,no,cellular,27,may,181,3,183,1,success,yes
1702,23,student,single,tertiary,no,691,-0.7055476248518326,2.631333630195147,no,no,cellular,27,may,1178,1,178,6,success,yes
1703,60,unemployed,married,secondary,no,1047,0.7725928169083376,0.40605506580825446,no,no,cellular,27,may,173,3,279,4,success,yes
1704,29,blue-collar,single,tertiary,no,455,-0.01412657466192041,0.2647599873503927,no,no,telephone,27,may,214,2,36,1,success,yes
1705,34,unemployed,single,secondary,no,1965,0.8379801026693259,2.1041922214873936,no,no,telephone,4,may,714,1,-1,0,,yes
1706,26,technician,single,tertiary,no,401,-0.038656470784296404,0.6214182704025415,no,no,cellular,5,may,188,2,-1,0,,yes
1707,28,management,single,tertiary,no,437,0.9704491951545378,2.379577330893539,no,no,cellular,5,may,338,1,-1,0,,yes
1708,72,retired,married,primary,no,2304,0.366879566785296,0.427944249771667,no,no,telephone,5,may,510,4,-1,0,,yes
1709,18,student,single,,no,348,0.4132062995018397,1.101544533614796,no,no,cellular,5,may,443,4,-1,0,,yes
1710,32,technician,married,secondary,no,473,0.8287062663360472,1.949387029894769,no,yes,cellular,7,may,292,3,-1,0,,yes
1711,77,,married,,no,397,-0.8715139828857639,0.1347817422744613,no,no,telephone,7,may,300,3,-1,0,,yes
1712,44,services,single,secondary,no,618,-0.3497510768039611,2.441960978854559,no,no,cellular,12,may,193,1,-1,0,,yes
1713,23,student,single,,no,2530,1.244814481510968,2.707423255322934,no,no,cellular,12,may,411,1,-1,0,,yes
1714,34,technician,single,tertiary,no,2838,-2.0964152531324505,1.2670650532282683,yes,no,cellular,13,may,620,3,-1,0,,yes
1715,32,unemployed,single,secondary,no,1026,1.097455778064228,-0.11578054035738625,yes,no,cellular,13,may,289,1,-1,0,,yes
1716,28,technician,single,secondary,no,2335,0.19684357652792073,1.378206232872905,no,no,cellular,13,may,624,1,-1,0,,yes
1717,29,management,single,tertiary,no,-27,-1.1055454400476454,1.016613542376812,no,no,cellular,13,may,270,1,-1,0,,yes
1718,24,management,single,tertiary,no,1,-0.6796278271201401,0.243506590851684,no,no,cellular,14,may,396,5,-1,0,,yes
1719,33,management,single,tertiary,no,2364,-0.07129019399198959,1.8314333824187161,no,no,cellular,17,may,508,1,-1,0,,yes
1720,53,admin.,married,secondary,no,53,0.1620782368250855,0.14356319550832763,yes,no,cellular,18,may,387,1,-1,0,,yes
1721,84,retired,divorced,primary,no,639,-0.5440078716238874,-0.49804592207916143,no,no,telephone,18,may,353,3,-1,0,,yes
1722,30,technician,single,secondary,no,3144,0.36987151186991185,-0.7219513931342173,no,no,cellular,19,may,212,2,-1,0,,yes
1723,35,technician,single,tertiary,no,1880,-0.5084982743727418,1.7679166972555704,no,no,cellular,20,may,154,1,-1,0,,yes
1724,78,retired,married,,no,3208,0.2528902120280676,0.19584208684500745,no,no,telephone,20,may,351,3,-1,0,,yes
1725,61,technician,married,secondary,no,1191,0.0284810131464438,-0.8988808191714616,no,no,cellular,21,may,214,4,-1,0,,yes
1726,24,unemployed,single,secondary,no,2573,-0.16941861732009972,0.5572944349531639,no,no,cellular,24,may,375,2,-1,0,,yes
1727,60,technician,married,secondary,no,0,0.723114174971226,2.127902488852837,no,no,cellular,25,may,641,4,-1,0,,yes
1728,29,unemployed,single,tertiary,no,70,-0.5092912060092435,0.39939215276837015,no,no,cellular,25,may,393,1,-1,0,,yes
1729,52,management,married,tertiary,no,388,-0.3748178605751369,2.357932905813709,no,no,cellular,25,may,272,1,-1,0,,yes
1730,38,technician,married,secondary,no,205,-0.012499644434321389,0.6843711690544628,no,no,cellular,26,may,332,1,-1,0,,yes
1731,28,technician,married,secondary,no,742,0.3816388257888016,0.5112947685887185,no,no,cellular,26,may,236,1,-1,0,,yes
1732,32,admin.,single,secondary,no,344,0.1637211603721744,0.8108787867256603,no,no,cellular,26,may,530,2,-1,0,,yes
1733,54,retired,married,secondary,no,3538,-0.21286956744742824,0.7219718003509148,no,no,cellular,27,may,820,1,-1,0,,yes
1734,45,technician,married,secondary,no,1831,0.3267419244412114,1.039319695223036,no,no,cellular,27,may,275,2,-1,0,,yes
1735,63,blue-collar,married,secondary,no,641,-0.907647329234845,0.19947449392315353,no,no,cellular,27,may,417,2,-1,0,,yes
1736,29,management,married,tertiary,no,8103,-0.6884713002350987,0.6009147711033462,no,no,cellular,28,may,473,3,-1,0,,yes
1737,33,services,single,,no,523,-0.05408361435543191,1.7136310263934618,yes,no,,28,may,86,1,-1,0,,yes
1738,48,housemaid,married,secondary,no,0,0.42481482783388796,1.1573612806062363,no,no,cellular,28,may,270,5,-1,0,,yes
1739,26,technician,single,tertiary,no,515,0.14825253157298884,0.40545363877247487,no,no,cellular,31,may,775,1,-1,0,,yes
1740,52,technician,married,tertiary,no,0,-0.4051623610347203,1.0472476271570152,no,no,cellular,9,nov,467,3,92,7,failure,yes
1741,75,retired,divorced,tertiary,no,3810,-0.5137451537021079,-0.23982616744528185,yes,no,cellular,16,nov,262,1,183,1,failure,yes
1742,73,retired,married,secondary,no,2850,-0.40387484976192656,1.869067780610096,no,no,cellular,17,nov,300,1,40,8,failure,yes
1743,22,student,single,secondary,no,2488,0.4886808062007361,-0.407971421351182,no,no,cellular,8,nov,449,2,38,10,other,yes
1744,63,entrepreneur,married,secondary,no,3904,-0.18244435055819042,2.2412013494083536,no,no,telephone,8,nov,360,1,96,4,success,yes
1745,38,technician,married,tertiary,no,88,0.7970217448403283,1.486434374603503,no,no,cellular,8,nov,282,2,186,4,success,yes
1746,44,entrepreneur,married,tertiary,no,121,2.1592498006593352,0.11582087671519355,no,no,cellular,9,nov,248,1,91,1,success,yes
1747,35,technician,married,secondary,no,0,-0.5303223416894891,0.8208094853455867,yes,no,cellular,9,nov,524,1,96,5,success,yes
1748,29,admin.,single,secondary,no,464,-1.2793815788552363,-0.17795769899929414,no,no,cellular,9,nov,208,2,91,3,success,yes
1749,41,unemployed,single,tertiary,no,79,1.5581522885773387,0.9054859035187021,no,no,telephone,9,nov,394,1,390,2,success,yes
1750,62,retired,married,tertiary,no,2557,-0.0981892679225515,0.7905772040436978,yes,no,cellular,10,nov,404,1,57,8,success,yes
1751,62,blue-collar,married,secondary,no,272,-1.0692641693802383,1.167579146796927,no,no,cellular,11,nov,289,1,92,3,success,yes
1752,38,entrepreneur,single,secondary,no,2543,0.25303642548129673,0.6098387859849385,no,no,cellular,11,nov,357,3,93,5,success,yes
1753,36,admin.,divorced,secondary,no,1224,-0.21719000884921819,-0.7834359082117244,yes,no,cellular,12,nov,482,1,374,1,success,yes
1754,34,blue-collar,married,secondary,no,320,-0.16395333526514466,2.1877810503994413,yes,no,cellular,12,nov,413,1,92,3,success,yes
1755,34,technician,married,secondary,no,133,0.3387665909367824,0.671100306736061,no,no,cellular,15,nov,401,2,187,5,success,yes
1756,60,services,married,tertiary,no,4256,-0.5840366545570783,1.3862261613870803,yes,no,cellular,16,nov,200,1,92,4,success,yes
1757,29,management,single,secondary,no,703,-1.266152893437036,1.8325742147864454,yes,no,cellular,16,nov,236,1,550,2,success,yes
1758,32,blue-collar,married,secondary,no,136,-0.0883204766537962,-0.39683970114047007,no,no,cellular,16,nov,206,1,188,3,success,yes
1759,28,self-employed,single,tertiary,no,159,-0.2200719577214301,2.1111051202786273,no,no,cellular,16,nov,449,2,33,4,success,yes
1760,68,retired,married,secondary,no,1146,1.2534920148072874,0.8946943064920125,no,no,cellular,16,nov,212,1,187,6,success,yes
1761,53,management,married,tertiary,no,583,-0.9472318581397182,2.0560117499172166,no,no,cellular,17,nov,226,1,184,4,success,yes
1762,72,retired,married,secondary,no,5715,-0.6875644371860327,1.6909047967682262,no,no,cellular,17,nov,1127,5,184,3,success,yes
1763,30,management,single,tertiary,no,297,-0.23262442558973373,-0.014635477748298431,no,no,cellular,8,nov,188,1,-1,0,,yes
1764,37,management,married,tertiary,no,3556,-0.004778649548048131,0.4087072393123415,no,no,cellular,9,nov,268,1,-1,0,,yes
1765,54,admin.,married,secondary,no,66,-0.21955670225010404,1.113253942441944,yes,no,cellular,11,nov,167,1,-1,0,,yes
1766,32,services,single,secondary,no,1168,0.019076843641263275,-0.1601393556640025,yes,no,cellular,16,nov,411,1,-1,0,,yes
1767,29,management,single,tertiary,no,765,-0.8565614363575494,2.057652201154919,no,no,cellular,16,nov,238,1,-1,0,,yes
1768,25,student,single,secondary,no,358,-0.28898381351001867,-0.2882965546966929,no,no,cellular,16,nov,330,1,-1,0,,yes
1769,36,management,single,secondary,no,1511,-1.1258852599416795,1.3451166486120072,yes,no,cellular,16,nov,270,1,-1,0,,yes
1770,38,technician,married,secondary,no,557,0.15361734796872234,0.3905665651749235,yes,no,cellular,16,nov,1556,4,-1,0,,yes
1771,34,admin.,single,secondary,no,557,0.0617075665874681,-0.34294516138491266,no,no,cellular,17,nov,224,1,-1,0,,yes
1772,23,student,single,tertiary,no,113,0.0922733731021963,0.49422901357260074,no,no,cellular,17,nov,266,1,-1,0,,yes
1773,25,technician,single,secondary,no,505,0.022279285172245533,2.1715427658259587,no,yes,cellular,17,nov,386,2,-1,0,,yes
1774,51,technician,married,tertiary,no,825,-1.8928245850792509,1.2396306072896028,no,no,cellular,17,nov,977,3,-1,0,,yes
1775,71,retired,divorced,primary,no,1729,-1.1672293000080913,0.6897089844679697,no,no,cellular,17,nov,456,2,-1,0,,yes
1776,39,management,married,tertiary,no,2939,-1.1021662859706458,1.1777261746597207,no,no,cellular,6,oct,608,1,99,3,failure,yes
1777,58,admin.,divorced,secondary,no,3337,0.522280095651708,0.31171483588012733,yes,no,telephone,8,oct,369,2,690,3,failure,yes
1778,33,management,single,tertiary,no,816,0.5265615331320406,0.10186967537209422,yes,no,cellular,11,oct,383,2,503,2,failure,yes
1779,33,management,single,tertiary,no,131,-0.8622524802233364,1.0110344644941676,yes,no,cellular,12,oct,209,3,427,2,failure,yes
1780,45,management,single,tertiary,no,2048,1.821662605905241,2.1491663105309895,yes,no,cellular,18,oct,310,1,804,1,failure,yes
1781,64,retired,divorced,secondary,no,4833,-1.0043074971149633,0.796631833334004,no,no,cellular,20,oct,621,1,181,3,failure,yes
1782,52,management,married,secondary,no,335,0.4408674475791292,1.7669964563158647,no,no,cellular,21,oct,411,1,182,1,failure,yes
1783,32,technician,married,secondary,no,660,0.3873389419730576,0.39320227414799735,no,no,cellular,25,oct,226,2,490,1,failure,yes
1784,47,admin.,married,secondary,no,1210,-0.22121035351601998,2.0969658811683844,no,no,cellular,26,oct,604,1,91,4,failure,yes
1785,56,admin.,divorced,secondary,no,1693,-0.4049720370929278,2.5413930901693993,no,no,cellular,26,oct,238,4,442,4,failure,yes
1786,24,student,single,secondary,no,822,0.0023110457207343726,0.5595607475966955,no,no,cellular,27,oct,184,1,91,2,failure,yes
1787,28,self-employed,single,tertiary,no,159,0.27312331887803387,0.9236965231716254,no,no,cellular,14,oct,246,2,420,2,other,yes
1788,64,management,married,tertiary,no,5112,-0.852372569446932,1.4885318667514165,no,no,telephone,19,oct,898,7,137,11,other,yes
1789,27,unemployed,single,secondary,no,771,0.05825382889295252,2.127725270545562,no,no,cellular,21,oct,181,1,302,3,other,yes
1790,28,technician,single,tertiary,no,11862,-0.3936874180812723,1.6359021723205334,no,no,cellular,21,oct,549,2,238,13,other,yes
1791,37,technician,married,secondary,no,480,0.646633591899116,1.9588519474246842,no,no,cellular,22,oct,344,2,182,8,other,yes
1792,47,admin.,single,secondary,no,1693,0.05508796769811458,0.23528338384538586,yes,no,cellular,22,oct,608,2,92,4,other,yes
1793,63,retired,married,secondary,no,1495,0.3291201145886328,0.7344980710417004,no,no,cellular,25,oct,389,1,195,4,other,yes
1794,25,student,single,secondary,no,679,0.7352112882112777,2.5029766091478582,no,no,cellular,25,oct,297,5,94,6,other,yes
1795,25,student,single,secondary,no,1868,-1.5184314062273803,-0.6724790568565644,no,no,cellular,26,oct,259,1,103,2,other,yes
1796,32,technician,married,secondary,no,1547,-0.14371685931835665,2.7555731053074557,no,no,cellular,26,oct,289,1,805,4,other,yes
1797,31,student,single,secondary,no,3511,-0.33436464413165135,1.9895779739062205,no,no,cellular,6,oct,311,1,96,1,success,yes
1798,48,services,divorced,,no,973,1.2302388852295516,1.9406527944758467,no,no,cellular,8,oct,319,1,134,2,success,yes
1799,32,technician,single,,no,491,0.36389123428227166,0.8520622838318889,no,no,cellular,8,oct,251,2,91,7,success,yes
1800,48,admin.,married,secondary,no,368,0.21527407890744726,1.8244477555156662,no,no,cellular,8,oct,363,2,140,7,success,yes
1801,28,,single,,no,326,0.2989606258002734,1.6532484759020123,no,no,cellular,11,oct,450,1,231,1,success,yes
1802,36,technician,single,secondary,no,12264,0.3974071549150958,1.0828389725646497,no,no,cellular,11,oct,285,1,182,2,success,yes
1803,67,retired,married,secondary,no,203,-1.0277953787355,1.7496026090271521,no,no,cellular,11,oct,405,1,266,2,success,yes
1804,30,management,single,tertiary,no,502,-1.0693823629055021,1.7594303766673036,no,no,cellular,11,oct,463,3,95,6,success,yes
1805,24,student,single,secondary,no,1809,-0.3023132405508081,0.5281808591890852,no,no,cellular,11,oct,165,1,95,2,success,yes
1806,31,management,married,tertiary,no,4328,0.7453987420805707,1.6891881821406405,no,no,cellular,12,oct,203,4,165,14,success,yes
1807,25,blue-collar,single,secondary,no,1857,-0.3019849294227732,0.43013234873857814,yes,no,cellular,12,oct,187,1,91,12,success,yes
1808,36,management,single,tertiary,no,2646,-1.060347161127647,2.0503552678227015,no,no,cellular,13,oct,169,1,182,10,success,yes
